"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","collagen fibril organization","GO:0030199","0.008982904459845974","2.0465832193529563","48","967","10","16307","TGFB2,TNXB,PLOD3,P3H4,LOXL4,COL12A1,BMP1,LOXL2,PXDN,COL5A1"
"GO:BP","organelle disassembly","GO:1903008","0.010354919228140625","1.9848532844006235","127","967","18","16307","WIPI1,PRKAA2,PLIN3,HK2,RIMOC1,RB1CC1,ULK2,WDR45,RETREG1,ATG2A,ATG13,NEDD9,ARFIP2,PLAAT3,GOLGA2,OPTN,GABARAPL1,SQSTM1"
"GO:BP","fibroblast proliferation","GO:0048144","0.010530957021608528","1.9775321596485582","49","967","10","16307","FTH1,GAS6,PARP10,GSTP1,WNT7B,FBLN1,PDGFA,CDK6,WNT5A,CDKN1A"
"GO:BP","aminoglycan biosynthetic process","GO:0006023","0.010586410025170998","1.9752512892394525","67","967","12","16307","CHST12,HYAL1,CHST15,B3GNT3,B3GNT9,CSGALNACT1,XYLT1,CHST3,UST,CHPF,B4GALT4,CHPF2"
"GO:BP","positive regulation of supramolecular fiber organization","GO:1902905","0.010586410025170998","1.9752512892394525","149","967","20","16307","WASF2,WASHC2C,BIN1,CD47,TNXB,CYFIP1,LIMCH1,APP,PTK2B,EVL,RHOC,CDC42EP2,LIMK1,CCN2,WASF3,SCIN,SEMA5A,SYNPO,GSN,CLU"
"GO:BP","lamellipodium assembly","GO:0030032","0.010753029765843988","1.968469152008918","58","967","11","16307","WASF2,CDH13,GOLPH3,CYFIP1,ABLIM2,AUTS2,RHOD,ABLIM3,ARFIP2,EPHA2,ITGB1"
"GO:BP","transforming growth factor beta receptor signaling pathway","GO:0007179","0.010974314556026162","1.9596225958085587","172","967","22","16307","TGFB2,CITED2,SMURF1,USP9X,BMP2,SDCBP,SNX25,FOS,PPARA,SMAD3,LATS2,CDKN1C,LTBP1,VASN,TGFBR3,ITGB5,STAT3,FOLR1,DAB2,FBN2,GDF15,FBN1"
"GO:BP","regulation of glycoprotein biosynthetic process","GO:0010559","0.010982424897099765","1.9593017579589926","33","967","8","16307","ABCA7,ABCA2,TM9SF2,NECAB3,GOLGA2,ITM2B,CHP1,BACE2"
"GO:BP","regulation of cysteine-type endopeptidase activity","GO:2000116","0.011020374887369127","1.957803631550796","195","967","24","16307","CAST,EIF2AK3,XIAP,FNIP1,BCL2L13,KLF4,BID,ARL6IP5,PMAIP1,CD44,USP47,PSMB9,SMAD3,GAS6,DNAJB6,PDCD6,COL4A3,DAP,PCID2,CYFIP2,RPS27L,CTSD,PERP,GSN"
"GO:BP","vascular transport","GO:0010232","0.011317756048700405","1.946239671404851","87","967","14","16307","SLC22A5,ABCA2,SLC38A2,SLCO3A1,SLC6A6,ABCC3,ATP2B4,ABCC2,LRP1,INSR,SLC2A3,SLC22A3,TFRC,SLC7A2"
"GO:BP","transport across blood-brain barrier","GO:0150104","0.011317756048700405","1.946239671404851","87","967","14","16307","SLC22A5,ABCA2,SLC38A2,SLCO3A1,SLC6A6,ABCC3,ATP2B4,ABCC2,LRP1,INSR,SLC2A3,SLC22A3,TFRC,SLC7A2"
"GO:BP","lysosomal transport","GO:0007041","0.011506121706384471","1.9390710365219186","118","967","17","16307","ARL8B,M6PR,BIN1,SCARB2,CHMP4B,MTM1,SORT1,DTX3L,RILP,NPC1,LAMP2,LRP1,LAMP1,ARSB,PSAP,GRN,CLU"
"GO:BP","proteoglycan biosynthetic process","GO:0030166","0.011975758069828476","1.9216969860450788","59","967","11","16307","CHST12,HS6ST1,CHST15,TM9SF2,CSGALNACT1,XYLT1,CHST3,UST,CHPF,HS6ST3,CHPF2"
"GO:BP","semaphorin-plexin signaling pathway involved in neuron projection guidance","GO:1902285","0.012232572154492926","1.9124822138508197","13","967","5","16307","PLXNA3,PLXNB2,PLXNA2,PLXND1,NRP2"
"GO:BP","regulation of peptidyl-tyrosine phosphorylation","GO:0050730","0.012408914062378824","1.90626622312272","197","967","24","16307","FGFR3,TNFRSF1A,PARP14,APP,CD44,PTK6,PRKCZ,PTK2B,EFNA1,PARP9,GAS6,ERRFI1,EGFR,NEDD9,IL6ST,PDGFA,RAP2C,GPRC5B,CRLF1,ITGA5,CSPG4,PTPRJ,MVP,GPRC5A"
"GO:BP","regulation of nitric oxide biosynthetic process","GO:0045428","0.012724279697877122","1.8953667930455318","42","967","9","16307","KLF4,CD47,DDAH1,SMAD3,ATP2B4,SIRPA,INSR,ASS1,CLU"
"GO:BP","actin filament depolymerization","GO:0030042","0.012724279697877122","1.8953667930455318","42","967","9","16307","WASHC2C,MICAL1,SVIL,EPS8,LIMA1,MTPN,SCIN,SEMA5A,GSN"
"GO:BP","epiboly","GO:0090504","0.012967836318091924","1.8871324798527935","34","967","8","16307","MEGF8,CD44,RHOC,CCN1,ITGA5,PHLDB2,ITGB1,COL5A1"
"GO:BP","positive regulation of mononuclear cell migration","GO:0071677","0.013482060700688454","1.8702437218556833","60","967","11","16307","ANO6,CD47,ABL2,APP,PTK2B,GAS6,LGALS3,CALR,NEDD9,WNT5A,SERPINE1"
"GO:BP","glomerular basement membrane development","GO:0032836","0.013482060700688454","1.8702437218556833","8","967","4","16307","COL4A3,SULF2,COL4A4,MYO1E"
"GO:BP","regulation of epithelial cell apoptotic process","GO:1904035","0.014452225981817696","1.8400652562176931","70","967","12","16307","ANO6,CAST,ZFP36L1,PPARA,GAS6,WFS1,GATA2,TNFAIP3,ICAM1,SEMA5A,GSN,SERPINE1"
"GO:BP","collagen metabolic process","GO:0032963","0.014452225981817696","1.8400652562176931","70","967","12","16307","TNXB,P3H1,P3H4,P3H2,CTSS,MMP17,CTSB,RCN3,VSIR,ITGB1,CTSL,COL5A1"
"GO:BP","sequestering of TGFbeta in extracellular matrix","GO:0035583","0.014531680162363616","1.8376841693868888","4","967","3","16307","LTBP1,FBN2,FBN1"
"GO:BP","electron transport coupled proton transport","GO:0015990","0.014531680162363616","1.8376841693868888","4","967","3","16307","MT-ND4,MT-CO1,MT-ND5"
"GO:BP","protein targeting to vacuole involved in autophagy","GO:0071211","0.014531680162363616","1.8376841693868888","4","967","3","16307","SMURF1,LAMP2,CLU"
"GO:BP","energy coupled proton transmembrane transport, against electrochemical gradient","GO:0015988","0.014531680162363616","1.8376841693868888","4","967","3","16307","MT-ND4,MT-CO1,MT-ND5"
"GO:BP","positive regulation of cell-matrix adhesion","GO:0001954","0.014531680162363616","1.8376841693868888","43","967","9","16307","JUP,CDH13,RRAS,GSK3B,PTK2B,UTRN,CDK6,PTPRJ,CSF1"
"GO:BP","astrocyte activation involved in immune response","GO:0002265","0.014531680162363616","1.8376841693868888","4","967","3","16307","APP,LRP1,GRN"
"GO:BP","oncostatin-M-mediated signaling pathway","GO:0038165","0.014531680162363616","1.8376841693868888","4","967","3","16307","IL6ST,LIFR,OSMR"
"GO:BP","regulation of ossification","GO:0030278","0.014615883109924947","1.8351749388983742","80","967","13","16307","ANO6,TGFB2,BMP2,PTK2B,ISG15,NBR1,RXRA,ECM1,CCN1,WNT5A,BCOR,ANKH,FBN2"
"GO:BP","positive regulation of protein localization to membrane","GO:1905477","0.014615883109924947","1.8351749388983742","90","967","14","16307","STX3,PDZK1,SPTBN1,MFF,ACSL3,EGFR,ATP2B4,LGALS3,LRP1,EPHA2,CHP1,ITGB1,SQSTM1,NKD2"
"GO:BP","positive regulation of phagocytosis","GO:0050766","0.014810493056132606","1.8294304831402841","61","967","11","16307","ANO6,IL15RA,CD47,C3,ABCA7,GAS6,CALR,SIRPA,GATA2,RAB31,PTPRJ"
"GO:BP","amyloid-beta clearance","GO:0097242","0.014915078440533754","1.8263744582790298","35","967","8","16307","LRPAP1,C3,ABCA7,PICALM,LRP1,INSR,LDLR,CLU"
"GO:BP","connective tissue development","GO:0061448","0.015142752470547086","1.819795176743321","122","967","17","16307","EIF2AK3,HYAL1,FGFR3,BMP2,CD44,WNT9A,CSGALNACT1,BMP1,WNT7B,WNT10B,PLAAT3,SULF2,ITGB8,SCIN,SLC39A13,LOXL2,CREB3L2"
"GO:BP","negative regulation of endopeptidase activity","GO:0010951","0.015142752470547086","1.819795176743321","122","967","17","16307","CAST,XIAP,FNIP1,BIN1,KLF4,TIMP1,CD44,USP47,GAS6,DNAJB6,PICALM,ANXA8L1,PCID2,TIMP2,ANXA8,TIMP3,SERPINE1"
"GO:BP","cellular response to starvation","GO:0009267","0.015252574531056374","1.8166568441688855","133","967","18","16307","EIF2AK3,WIPI1,FNIP1,PRKAG2,PRKAA2,PLIN3,SESN1,PMAIP1,PPARA,WDR45,ELAPOR1,DAP,LAMP2,PDK4,CPEB4,STK26,GABARAPL1,CDKN1A"
"GO:BP","regulation of mononuclear cell migration","GO:0071675","0.015281571691051044","1.8158319768042799","101","967","15","16307","ANO6,CD47,ABL2,APP,WASL,PTK2B,GAS6,SLC8B1,LGALS3,CALR,NEDD9,WNT5A,DUSP1,CSF1,SERPINE1"
"GO:BP","microvillus assembly","GO:0030033","0.0160535456443112","1.7944290328106491","14","967","5","16307","PLD1,ESPN,RAPGEF2,STK26,PODXL"
"GO:BP","regulation of nitric oxide metabolic process","GO:0080164","0.016208691194862932","1.790252051764496","44","967","9","16307","KLF4,CD47,DDAH1,SMAD3,ATP2B4,SIRPA,INSR,ASS1,CLU"
"GO:BP","cellular iron ion homeostasis","GO:0006879","0.01655106855364608","1.7811739624942158","53","967","10","16307","HMOX1,SLC39A8,FTH1,ATP6V0D1,ATP6AP1,ATP6V1A,FTL,ATP6V1G1,CYBRD1,TFRC"
"GO:BP","movement in host","GO:0044000","0.017089878693708854","1.7672610199498213","113","967","16","16307","ARL8B,VAMP8,P4HB,TPCN1,IFITM3,CHMP4B,TRIML2,GAS6,BSG,NPC1,PC,INSR,ITGAV,GSN,CTSL,SMPD1"
"GO:BP","viral entry into host cell","GO:0046718","0.017179568568090917","1.7649877468406387","82","967","13","16307","VAMP8,P4HB,TPCN1,IFITM3,TRIML2,GAS6,BSG,NPC1,INSR,ITGAV,GSN,CTSL,SMPD1"
"GO:BP","regulation of bone mineralization","GO:0030500","0.018080101476008078","1.7427991363414808","63","967","11","16307","ANO6,BMP2,PTK2B,ISG15,NBR1,RXRA,ECM1,CCN1,BCOR,ANKH,FBN2"
"GO:BP","cellular response to retinoic acid","GO:0071300","0.01863627176993969","1.7296409649267273","45","967","9","16307","SETX,ABL2,GSK3B,PTK6,WNT9A,PTK2B,WNT7B,WNT10B,WNT5A"
"GO:BP","lamellipodium organization","GO:0097581","0.018824499019450013","1.7252765729484323","73","967","12","16307","WASF2,CDH13,GOLPH3,CYFIP1,CD44,ABLIM2,AUTS2,RHOD,ABLIM3,ARFIP2,EPHA2,ITGB1"
"GO:BP","negative regulation of defense response","GO:0031348","0.019172143631117543","1.717329326082914","182","967","22","16307","STAT2,KLF4,CYLD,HLA-A,TNFRSF1A,TRAFD1,PARP14,RIOK3,PPARA,ISG15,OTULIN,PLK2,HLA-E,METRNL,SIRPA,GSTP1,MICB,ILRUN,LDLR,TNFAIP3,HLA-B,GRN"
"GO:BP","ribonucleotide biosynthetic process","GO:0009260","0.019387833816348492","1.7124707115071567","194","967","23","16307","IMPDH1,PPT2,SLC25A13,PRKAG2,MT-ATP6,ELOVL1,NDUFS3,ADCY9,NPR1,MT-ND1,PPARGC1A,PPARA,DLD,ACSL3,ACSL1,SLC27A2,MT-ND4,RFK,PDK4,MT-ND2,PAPSS2,MT-ND5,MT-ND6"
"GO:BP","endothelial cell migration","GO:0043542","0.019387833816348492","1.7124707115071567","194","967","23","16307","JUP,HMOX1,KLF4,MAP2K3,CDH13,RRAS,SASH1,PTK2B,PDCD6,ATP2B4,BSG,CALR,PLXND1,GATA2,EPHA2,NRP2,S100P,SEMA5A,WNT5A,FSTL1,LOXL2,GRN,GLUL"
"GO:BP","lysosomal microautophagy","GO:0016237","0.019794230621898345","1.703461374091504","9","967","4","16307","RB1CC1,ULK2,ATG2A,ATG13"
"GO:BP","semaphorin-plexin signaling pathway involved in axon guidance","GO:1902287","0.019794230621898345","1.703461374091504","9","967","4","16307","PLXNA3,PLXNB2,PLXNA2,PLXND1"
"GO:BP","astrocyte differentiation","GO:0048708","0.01980467025483832","1.7032323841456427","37","967","8","16307","BIN1,APP,BMP2,LRP1,LDLR,CDK6,STAT3,GRN"
"GO:BP","regulation of actin filament depolymerization","GO:0030834","0.01980467025483832","1.7032323841456427","37","967","8","16307","WASHC2C,SVIL,EPS8,LIMA1,MTPN,SCIN,SEMA5A,GSN"
"GO:BP","glycosaminoglycan biosynthetic process","GO:0006024","0.019898746770007917","1.7011742747465215","64","967","11","16307","CHST12,HYAL1,CHST15,B3GNT3,CSGALNACT1,XYLT1,CHST3,UST,CHPF,B4GALT4,CHPF2"
"GO:BP","negative regulation of actin filament depolymerization","GO:0030835","0.01995120101013306","1.700030955798088","29","967","7","16307","WASHC2C,SVIL,EPS8,LIMA1,MTPN,SCIN,GSN"
"GO:BP","COPII-coated vesicle cargo loading","GO:0090110","0.020936782435081718","1.6790900599092131","15","967","5","16307","SEC24A,TBC1D20,SEC23A,SAR1A,SEC24D"
"GO:BP","endothelial cell development","GO:0001885","0.020936782435081718","1.6790900599092131","46","967","9","16307","AFDN,TNFRSF1A,RAPGEF1,RAPGEF2,RAP2C,ICAM1,PDE2A,COL18A1,GSTM3"
"GO:BP","regulation of neuron death","GO:1901214","0.021248819175770022","1.6726651992464272","184","967","22","16307","TGFB2,RRAS2,GSK3B,CHMP4B,PPARGC1A,CNTFR,SRPK2,FOS,PTK2B,WFS1,RETREG1,PICALM,IL6ST,CPEB4,CRLF1,GPNMB,CTSZ,WNT5A,CHP1,GRN,CSF1,CLU"
"GO:BP","iron ion homeostasis","GO:0055072","0.02221877713992722","1.6532798471051469","65","967","11","16307","HMOX1,SLC39A8,FTH1,ATP6V0D1,ATP6AP1,ATP6V1A,PICALM,FTL,ATP6V1G1,CYBRD1,TFRC"
"GO:BP","positive regulation of stress-activated MAPK cascade","GO:0032874","0.022541277528889785","1.6470214739143725","106","967","15","16307","XIAP,TGFB2,KLHDC10,MINK1,ARL6IP5,ZNF622,SASH1,APP,BMP2,SDCBP,PTK2B,IGFBP6,WNT7B,CCN2,SH3RF3"
"GO:BP","purine ribonucleotide biosynthetic process","GO:0009152","0.022541277528889785","1.6470214739143725","185","967","22","16307","IMPDH1,PPT2,SLC25A13,PRKAG2,MT-ATP6,ELOVL1,NDUFS3,ADCY9,NPR1,MT-ND1,PPARGC1A,PPARA,DLD,ACSL3,ACSL1,SLC27A2,MT-ND4,PDK4,MT-ND2,PAPSS2,MT-ND5,MT-ND6"
"GO:BP","developmental cell growth","GO:0048588","0.02295411193966983","1.6391395047782296","128","967","17","16307","GOLGA4,MEGF8,CYFIP1,GSK3B,SMURF1,USP9X,APP,SEMA4B,COBL,ULK2,AUTS2,LIMK1,L1CAM,NRP2,SEMA5A,SEMA3B,OLFM1"
"GO:BP","vascular process in circulatory system","GO:0003018","0.023950216029299764","1.6206905649254226","186","967","22","16307","SLC22A5,DOCK5,NPR1,ABCA2,SLC38A2,GCLM,DDAH1,SLCO3A1,SLC6A6,ABCC3,ADM,ATP2B4,ABCC2,LRP1,INSR,SLC2A3,SLC22A3,ECE1,PDE2A,PTPRJ,TFRC,SLC7A2"
"GO:BP","positive regulation of axonogenesis","GO:0050772","0.023950216029299764","1.6206905649254226","47","967","9","16307","GOLGA4,MEGF8,PLXNA3,PLXNB2,PLXNA2,LIMK1,L1CAM,PLXND1,SEMA5A"
"GO:BP","regulation of transforming growth factor beta receptor signaling pathway","GO:0017015","0.0245374800888011","1.6101700398046657","118","967","16","16307","CITED2,SMURF1,BMP2,SDCBP,SNX25,PPARA,SMAD3,LATS2,CDKN1C,LTBP1,VASN,TGFBR3,FOLR1,DAB2,FBN2,FBN1"
"GO:BP","lysosome organization","GO:0007040","0.0245374800888011","1.6101700398046657","86","967","13","16307","ARL8B,SCARB2,CHMP4B,ATP6AP1,ATP6V1A,ATP6V1H,ATP6V1D,ACP2,ATP6AP2,RAB20,TCIRG1,ARSB,GRN"
"GO:BP","lytic vacuole organization","GO:0080171","0.0245374800888011","1.6101700398046657","86","967","13","16307","ARL8B,SCARB2,CHMP4B,ATP6AP1,ATP6V1A,ATP6V1H,ATP6V1D,ACP2,ATP6AP2,RAB20,TCIRG1,ARSB,GRN"
"GO:BP","regulation of cell shape","GO:0008360","0.0245374800888011","1.6101700398046657","118","967","16","16307","DAG1,PLXNA3,DNMBP,PLXNB2,MKLN1,STRIP2,PTK2B,FGD4,PLXNA2,RHOC,CDC42EP2,RHOD,EPS8,PLXND1,WASF3,RHOU"
"GO:BP","positive regulation of endocytosis","GO:0045807","0.024645699886090288","1.6082588442834074","76","967","12","16307","ANO6,C3,ABCA7,WASL,CD63,LRP1,RAB31,INSR,DAB2,SERPINE1,SMPD1,CLU"
"GO:BP","regulation of cell-substrate adhesion","GO:0010810","0.025741267334009776","1.5893700750455415","164","967","20","16307","JUP,WASHC2C,DOCK5,MINK1,P4HB,CDH13,RRAS,GSK3B,LIMCH1,PTK2B,LIMS2,CALR,NEDD9,FBLN1,UTRN,CDK6,PHLDB2,PTPRJ,CSF1,SERPINE1"
"GO:BP","positive regulation of stress-activated protein kinase signaling cascade","GO:0070304","0.02612737209586736","1.5829042696319289","108","967","15","16307","XIAP,TGFB2,KLHDC10,MINK1,ARL6IP5,ZNF622,SASH1,APP,BMP2,SDCBP,PTK2B,IGFBP6,WNT7B,CCN2,SH3RF3"
"GO:BP","regulation of cell size","GO:0008361","0.026236459734616035","1.581094767674806","119","967","16","16307","GOLGA4,ANO6,MEGF8,SLC12A6,GSK3B,SEMA4B,ULK2,LIMK1,L1CAM,SLC12A4,MTPN,VAV2,SEMA5A,SEMA3B,SLC12A7,OLFM1"
"GO:BP","endosome organization","GO:0007032","0.026377888394601735","1.5787599735841067","87","967","13","16307","SCARB2,ALS2CL,CHMP4B,ATP6AP1,ATP6V1A,ATP6V1H,ATP6V1D,RILP,TOM1,ANXA8L1,ATP6AP2,ANXA8,SQSTM1"
"GO:BP","negative regulation of kinase activity","GO:0033673","0.026377888394601735","1.5787599735841067","188","967","22","16307","PRKAG2,DUSP10,CAMK2N1,MIDN,YWHAG,WWTR1,BMP2,PTK6,ERRFI1,LATS2,CDKN1C,UBASH3B,GSTP1,IRS2,CHP1,DUSP1,PTPRJ,HEG1,MVP,GPRC5A,SMPD1,CDKN1A"
"GO:BP","regulation of fibroblast proliferation","GO:0048145","0.026661304172401076","1.5741186103226081","48","967","9","16307","FTH1,GAS6,PARP10,GSTP1,FBLN1,PDGFA,CDK6,WNT5A,CDKN1A"
"GO:BP","amyloid-beta metabolic process","GO:0050435","0.026661304172401076","1.5741186103226081","48","967","9","16307","APH1B,BIN1,ABCA7,ABCA2,EFNA1,PICALM,NCSTN,BACE2,CLU"
"GO:BP","amyloid precursor protein metabolic process","GO:0042982","0.0267708240116304","1.572338260931241","67","967","11","16307","APH1B,BIN1,ABCA7,ABCA2,EFNA1,NECAB3,PICALM,NCSTN,ITM2B,BACE2,CLU"
"GO:BP","chloride ion homeostasis","GO:0055064","0.02714139539306565","1.5663678281600657","10","967","4","16307","SLC12A6,SLC12A4,CA12,SLC12A7"
"GO:BP","response to cGMP","GO:0070305","0.02714139539306565","1.5663678281600657","5","967","3","16307","RAPGEF2,HCN2,PDE2A"
"GO:BP","ciliary neurotrophic factor-mediated signaling pathway","GO:0070120","0.02714139539306565","1.5663678281600657","5","967","3","16307","CNTFR,IL6ST,LIFR"
"GO:BP","peptidyl-tyrosine dephosphorylation","GO:0035335","0.02714139539306565","1.5663678281600657","31","967","7","16307","PTPRF,DUSP10,TNS2,UBASH3B,DUSP5,DUSP1,PTPRJ"
"GO:BP","monoatomic anion homeostasis","GO:0055081","0.02714139539306565","1.5663678281600657","10","967","4","16307","SLC12A6,SLC12A4,CA12,SLC12A7"
"GO:BP","sequestering of extracellular ligand from receptor","GO:0035581","0.02714139539306565","1.5663678281600657","10","967","4","16307","LTBP1,FBN2,CD46,FBN1"
"GO:BP","endothelium development","GO:0003158","0.02714139539306565","1.5663678281600657","98","967","14","16307","CCM2,AFDN,SOX17,TNFRSF1A,RAPGEF1,SCUBE1,RAPGEF2,BSG,RAP2C,ICAM1,FSTL1,PDE2A,COL18A1,GSTM3"
"GO:BP","regulation of cellular response to transforming growth factor beta stimulus","GO:1903844","0.02714139539306565","1.5663678281600657","120","967","16","16307","CITED2,SMURF1,BMP2,SDCBP,SNX25,PPARA,SMAD3,LATS2,CDKN1C,LTBP1,VASN,TGFBR3,FOLR1,DAB2,FBN2,FBN1"
"GO:BP","hemidesmosome assembly","GO:0031581","0.02714139539306565","1.5663678281600657","5","967","3","16307","ITGB4,LAMC1,PLEC"
"GO:BP","positive regulation of metallopeptidase activity","GO:1905050","0.02714139539306565","1.5663678281600657","5","967","3","16307","CLDN4,MBP,STAT3"
"GO:BP","cellular response to cGMP","GO:0071321","0.02714139539306565","1.5663678281600657","5","967","3","16307","RAPGEF2,HCN2,PDE2A"
"GO:BP","osteoblast differentiation","GO:0001649","0.02714139539306565","1.5663678281600657","154","967","19","16307","RRAS2,LGR4,PSMC2,WWTR1,GSK3B,BMP2,SND1,RRBP1,NBR1,SMOC1,CCN1,WNT7B,IL6ST,EPHA2,CRIM1,CDK6,COL6A1,FBN2,ALPL"
"GO:BP","response to interleukin-12","GO:0070671","0.02714139539306565","1.5663678281600657","5","967","3","16307","CD47,P4HB,SIRPA"
"GO:BP","cellular response to interleukin-12","GO:0071349","0.02714139539306565","1.5663678281600657","5","967","3","16307","CD47,P4HB,SIRPA"
"GO:BP","cellular response to oxygen levels","GO:0071453","0.02714139539306565","1.5663678281600657","109","967","15","16307","HMOX1,MDM2,TMBIM6,AQP3,P4HB,CITED2,ZFP36L1,PMAIP1,DDAH1,ATP6V0D1,ATP6AP1,ATP6V1A,ATP6V1G1,CPEB4,EPAS1"
"GO:BP","positive regulation of membrane invagination","GO:1905155","0.02714139539306565","1.5663678281600657","10","967","4","16307","ANO6,C3,ABCA7,RAB31"
"GO:BP","positive regulation of phagocytosis, engulfment","GO:0060100","0.02714139539306565","1.5663678281600657","10","967","4","16307","ANO6,C3,ABCA7,RAB31"
"GO:BP","antigen processing and presentation of peptide antigen","GO:0048002","0.027565073926506787","1.559640838452954","58","967","10","16307","HLA-A,CTSS,TAP1,HLA-E,CALR,HLA-C,HLA-B,CTSD,TAPBP,CTSL"
"GO:BP","positive regulation of growth","GO:0045927","0.027565073926506787","1.559640838452954","166","967","20","16307","GOLGA4,RICTOR,HYAL1,TGFB2,MEGF8,SMURF1,USP47,SDCBP,WFS1,LIMK1,EGFR,L1CAM,CELF1,MTPN,TGFBR3,INSR,TEAD1,AGRN,SEMA5A,BASP1"
"GO:BP","lipid homeostasis","GO:0055088","0.02841975826509429","1.5463796204473288","132","967","17","16307","ABHD8,PNPLA8,MTCH2,PRKAA2,ACOX1,ABCA2,ANGPTL4,GRAMD1B,ABCA5,EHD1,NPC1,LIMA1,LDLR,IRS2,RCN3,SURF4,LPL"
"GO:BP","actin filament bundle assembly","GO:0051017","0.02841975826509429","1.5463796204473288","132","967","17","16307","WASF2,MICAL1,CD47,SPIRE2,LIMCH1,EVL,RHOC,LIMK1,ESPN,RHOD,EPS8,NEDD9,LIMA1,CCN2,PHLDB2,ITGB5,SYNPO"
"GO:BP","semaphorin-plexin signaling pathway","GO:0071526","0.028681651577269294","1.542395844278897","40","967","8","16307","PLXNA3,PLXNB2,SEMA4B,PLXNA2,PLXND1,NRP2,SEMA5A,SEMA3B"
"GO:BP","smooth muscle cell migration","GO:0014909","0.028681651577269294","1.542395844278897","40","967","8","16307","ADAMTS1,DOCK5,PARVA,S100A11,PDGFA,LRP1,IGFBP3,SERPINE1"
"GO:BP","receptor metabolic process","GO:0043112","0.028681651577269294","1.542395844278897","49","967","9","16307","ABCA2,SMURF1,VAMP3,SNX25,DTX3L,LDLR,ECE1,LMTK2,OPTN"
"GO:BP","extrinsic apoptotic signaling pathway","GO:0097191","0.02898918595127791","1.5377639799479281","167","967","20","16307","HMOX1,TGFB2,FGFR3,CYLD,TNFRSF1A,BID,GSK3B,PMAIP1,SMAD3,SORT1,MADD,LGALS3,GSTP1,TNFRSF10C,TNFAIP3,TNFRSF10B,ICAM1,ITGAV,TIMP3,SERPINE1"
"GO:BP","entry into host","GO:0044409","0.029642072237523836","1.5280914386865179","89","967","13","16307","VAMP8,P4HB,TPCN1,IFITM3,TRIML2,GAS6,BSG,NPC1,INSR,ITGAV,GSN,CTSL,SMPD1"
"GO:BP","potassium ion homeostasis","GO:0055075","0.030539014970174555","1.51514497513542","24","967","6","16307","ATP1B3,SLC12A6,ATP1A1,ATP1B1,SLC12A4,SLC12A7"
"GO:BP","cardiac epithelial to mesenchymal transition","GO:0060317","0.030539014970174555","1.51514497513542","24","967","6","16307","TGFB2,BMP2,TBX3,EFNA1,TGFBR3,OLFM1"
"GO:BP","body morphogenesis","GO:0010171","0.030539014970174555","1.51514497513542","24","967","6","16307","DAG1,RRAS,ANKRD11,ATP6AP2,CRISPLD2,PHLDB2"
"GO:BP","negative regulation of epidermal growth factor receptor signaling pathway","GO:0042059","0.030539014970174555","1.51514497513542","24","967","6","16307","ITGA1,ERRFI1,EGFR,PTPRJ,MVP,GPRC5A"
"GO:BP","response to vitamin","GO:0033273","0.030539014970174555","1.51514497513542","24","967","6","16307","AQP3,MN1,GAS6,RXRA,FOLR1,ALPL"
"GO:BP","antigen processing and presentation of peptide antigen via MHC class I","GO:0002474","0.030539014970174555","1.51514497513542","24","967","6","16307","HLA-A,TAP1,CALR,HLA-C,HLA-B,TAPBP"
"GO:BP","regulation of actin nucleation","GO:0051125","0.030545781171554695","1.5150487638317744","32","967","7","16307","WASF2,WASHC2C,CYFIP1,ARFIP2,WASF3,SCIN,GSN"
"GO:BP","neuron projection extension","GO:1990138","0.030545781171554695","1.5150487638317744","111","967","15","16307","GOLGA4,MEGF8,CYFIP1,GSK3B,SMURF1,USP9X,SEMA4B,ULK2,AUTS2,LIMK1,L1CAM,NRP2,SEMA5A,SEMA3B,OLFM1"
"GO:BP","negative regulation of growth","GO:0045926","0.030710810526422612","1.5127087214108024","180","967","21","16307","HYAL1,TGFB2,FGFR3,DUSP10,WWC1,SOX17,NDUFS3,NPR1,CDA,WWC3,SEMA4B,SMAD3,ULK2,WFDC1,OSGIN1,SEMA5A,SMARCA2,PTPRJ,SEMA3B,GDF15,CDKN1A"
"GO:BP","organelle fusion","GO:0048284","0.031980139713759806","1.4951196432545","134","967","17","16307","ARL8B,VAMP8,STX11,STX3,MTCH2,CHMP4B,SNAP25,VAMP3,YIPF5,MFF,VAT1,TOM1,SAMD9,SEC22B,RAB20,TFRC,NKD2"
"GO:BP","negative regulation of calcium-mediated signaling","GO:0050849","0.032328916668221325","1.490408848215427","17","967","5","16307","GSK3B,ATP2B4,ITPR1,FHL2,CHP1"
"GO:BP","regulation of autophagosome assembly","GO:2000785","0.032328916668221325","1.490408848215427","41","967","8","16307","WIPI1,RAB1B,CHMP4B,MTM1,WDR45,ELAPOR1,ATG2A,SEC22B"
"GO:BP","negative regulation of NF-kappaB transcription factor activity","GO:0032088","0.033238068730597425","1.4783642184622725","80","967","12","16307","IRAK2,KLF4,ANXA4,TAX1BP1,CYLD,RBCK1,OTULIN,BCL3,PARP10,DAP,TNFAIP3,CHP1"
"GO:BP","negative regulation of developmental growth","GO:0048640","0.03352411112842406","1.474642728379815","60","967","10","16307","FGFR3,DUSP10,WWC1,WWC3,SEMA4B,ULK2,SEMA5A,SEMA3B,GDF15,CDKN1A"
