"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","negative regulation of mitotic cell cycle phase transition","GO:1901991","3.9147658327877897e-10","9.407294210763032","156","988","35","16307","BRCA1,CDK1,ZWINT,CDC20,PLK1,CCNB1,NDC80,MAD2L1,AURKB,CDT1,BLM,BUB1,TICRR,BIRC5,TPR,SPC24,NUF2,KNTC1,CHEK1,CENPF,PTEN,TTK,GTSE1,INCENP,ZW10,CLSPN,DTL,BUB1B,ORC1,FBXO5,CDCA8,JADE1,FZR1,NBN,ATM"
"GO:BP","spindle assembly","GO:0051225","4.3837234279026476e-10","9.358156853594098","111","988","29","16307","RPS3,RCC1,KIF11,PLK1,TPX2,KIF4A,KIFC1,AURKB,BIRC5,TPR,HNRNPU,SMC1A,NEK2,STIL,SMC3,MISP,INCENP,KIF23,SPAG5,GPSM2,RACGAP1,AAAS,KPNB1,CDCA8,LSM14A,MZT1,STAG2,CEP192,STAG1"
"GO:BP","ribosomal large subunit biogenesis","GO:0042273","1.224887145807799e-9","8.911903922900025","74","988","23","16307","NPM1,BOP1,RPL7,RPL5,RPL7L1,NLE1,RPL10A,NHP2,RPL35A,LAS1L,NOC2L,RPL6,RPL10,MRTO4,RSL24D1,RSL1D1,RPL14,PES1,DDX18,EIF6,WDR74,RPL11,WDR12"
"GO:BP","DNA unwinding involved in DNA replication","GO:0006268","1.5305395179353203e-9","8.815155452607202","22","988","13","16307","HMGA1,CDC45,MCM5,BLM,MCM4,GINS2,MCM3,MCM7,MCM2,MCM6,RECQL4,GINS4,RPA1"
"GO:BP","regulation of cell division","GO:0051302","2.0168936379686083e-9","8.6953170039495","133","988","31","16307","MYC,KIF20A,PLK1,KIF14,AURKB,BLM,RACK1,CIT,KIF20B,BIRC5,AURKA,CENPV,FSD1,ECT2,KIF18B,INCENP,KIF23,PKP4,KAT2A,CALM1,RACGAP1,NUP62,WDR5,MYO19,CDCA8,AHCTF1,E2F8,FGFR2,GIT1,HDGF,SFN"
"GO:BP","DNA duplex unwinding","GO:0032508","3.2446324848458425e-9","8.488834488029257","47","988","18","16307","TOP2A,HMGA1,CDC45,MCM5,BLM,MCM4,GINS2,MCM3,MCM7,DHX9,MCM2,PIF1,MCM6,DDX11,RECQL4,GINS4,NBN,RPA1"
"GO:BP","sister chromatid cohesion","GO:0007062","3.731481459414184e-9","8.428118711914179","53","988","19","16307","RAD21,PLK1,FEN1,BUB1,SMC1A,ESPL1,SMC3,KIF22,CDCA5,DSCC1,BUB1B,DDX11,ATRX,STAG2,PDS5A,SGO2,BOD1,STAG1,CTCF"
"GO:BP","cell cycle DNA replication","GO:0044786","4.063041585019186e-9","8.39114873266942","37","988","16","16307","POLA1,CDC45,CDT1,BLM,FEN1,MCM4,MCM3,PCNA,MCM2,MCM6,DNA2,FBXO5,ATRX,ZPR1,E2F8,LIG1"
"GO:BP","regulation of RNA splicing","GO:0043484","4.622356693605603e-9","8.335136544342086","170","988","35","16307","HNRNPA1,PTBP1,CELF2,NCL,CLNS1A,C1QBP,HNRNPU,U2AF2,RBM38,HNRNPL,SRSF4,HNRNPH1,TAF9,DAZAP1,SRSF3,KAT2A,HNRNPH3,RBM15B,RNPS1,TRA2B,SF3B5,KHDRBS3,TRRAP,FUS,ZPR1,SRSF1,SRSF9,RBMX,MBNL1,ACIN1,SRPK1,QKI,SRSF6,SRSF7,PRMT5"
"GO:BP","regulation of mRNA splicing, via spliceosome","GO:0048024","5.252685156004894e-9","8.279618629866523","100","988","26","16307","HNRNPA1,PTBP1,CELF2,NCL,CLNS1A,C1QBP,HNRNPU,U2AF2,RBM38,HNRNPL,SRSF4,DAZAP1,SRSF3,RBM15B,RNPS1,TRA2B,KHDRBS3,SRSF9,RBMX,MBNL1,ACIN1,SRPK1,QKI,SRSF6,SRSF7,PRMT5"
"GO:BP","protein localization to chromosome","GO:0034502","9.552744741123472e-9","8.01987182688134","110","988","27","16307","RAD21,CDK1,PLK1,DKC1,NDC80,AURKB,CDT1,CCT7,RCC2,MSH2,KNTC1,CENPA,CDCA5,TTK,CCT3,CCT4,CCT2,ZW10,XRCC5,KNL1,CCT8,ATRX,RUVBL2,BOD1,MTBP,CTCF,RPA1"
"GO:BP","cell cycle G2/M phase transition","GO:0044839","1.1165881264356085e-8","7.952106994657641","134","988","30","16307","BRCA1,NPM1,CDK1,CCNA2,PLK1,FOXM1,CCNB1,KIF14,AURKB,BLM,RCC2,TICRR,AURKA,CHEK1,CENPF,CLSPN,DTL,CDC25A,ORC1,CDK14,FBXO5,MELK,FZR1,NBN,CDKN2A,ENSA,ATM,CDK4,PKMYT1,ATAD5"
"GO:BP","attachment of mitotic spindle microtubules to kinetochore","GO:0051315","1.386501131449279e-8","7.85807977168152","21","988","12","16307","KIF2C,NDC80,AURKB,CDT1,CENPE,SEH1L,BIRC5,HNRNPU,NUF2,INCENP,CDCA8,BOD1"
"GO:BP","regulation of mRNA processing","GO:0050684","1.9396976786017475e-8","7.712265953959688","129","988","29","16307","HNRNPA1,PTBP1,CELF2,NCL,CLNS1A,C1QBP,AHCYL1,HNRNPU,U2AF2,RBM38,HNRNPL,SRSF4,DAZAP1,DHX9,NUDT21,SRSF3,RBM15B,RNPS1,TRA2B,KHDRBS3,SRSF9,RBMX,MBNL1,ACIN1,SRPK1,QKI,SRSF6,SRSF7,PRMT5"
"GO:BP","G2/M transition of mitotic cell cycle","GO:0000086","2.3019950396734692e-8","7.637895616520632","122","988","28","16307","BRCA1,CDK1,CCNA2,PLK1,FOXM1,CCNB1,KIF14,AURKB,BLM,RCC2,TICRR,AURKA,CHEK1,CENPF,CLSPN,DTL,CDC25A,ORC1,CDK14,FBXO5,MELK,FZR1,NBN,CDKN2A,ENSA,ATM,CDK4,PKMYT1"
"GO:BP","regulation of attachment of spindle microtubules to kinetochore","GO:0051988","2.7652967333001056e-8","7.558258259397137","18","988","11","16307","CCNB1,AURKB,RCC2,BIRC5,HNRNPU,NEK2,ECT2,INCENP,SPAG5,RACGAP1,CDCA8"
"GO:BP","regulation of cell cycle G2/M phase transition","GO:1902749","2.9775214842471578e-8","7.5261450961906675","93","988","24","16307","BRCA1,NPM1,CDK1,PLK1,CCNB1,KIF14,AURKB,BLM,RCC2,TICRR,AURKA,CHEK1,CENPF,CLSPN,DTL,CDC25A,ORC1,FBXO5,FZR1,NBN,CDKN2A,ATM,CDK4,ATAD5"
"GO:BP","DNA replication initiation","GO:0006270","4.5830053123640984e-8","7.338849639344985","32","988","14","16307","POLA1,CDC45,MCM5,CDT1,MCM10,TICRR,MCM4,MCM3,MCM7,MCM2,MCM6,ORC1,NBN,PRIM1"
"GO:BP","double-strand break repair via break-induced replication","GO:0000727","6.521017001341647e-8","7.1856846675154","12","988","9","16307","CDC45,MCM5,MCM4,GINS2,MCM3,MCM7,MCM2,MCM6,GINS4"
"GO:BP","mitotic cytokinesis","GO:0000281","6.58826986510099e-8","7.181228619805285","82","988","22","16307","STMN1,KIF20A,PLK1,NUSAP1,KIF4A,AURKB,CEP55,CIT,KIF20B,BIRC5,ESPL1,CENPA,ECT2,INCENP,KIF23,ANK3,SEPTIN6,RACGAP1,CKAP2,NUP62,CNTROB,CDCA8"
"GO:BP","regulation of G2/M transition of mitotic cell cycle","GO:0010389","8.323737121735095e-8","7.079681644027762","83","988","22","16307","BRCA1,CDK1,PLK1,CCNB1,KIF14,AURKB,BLM,RCC2,TICRR,AURKA,CHEK1,CENPF,CLSPN,DTL,CDC25A,ORC1,FBXO5,FZR1,NBN,CDKN2A,ATM,CDK4"
"GO:BP","telomere maintenance via telomere lengthening","GO:0010833","8.323737121735095e-8","7.079681644027762","83","988","22","16307","HNRNPA1,DKC1,HNRNPC,AURKB,HSP90AB1,MAP3K4,CCT7,PARP1,HNRNPU,NEK2,NHP2,CCT3,CCT4,CCT2,PIF1,HNRNPA2B1,XRCC5,CCT8,HSP90AA1,PTGES3,ATM,RPA1"
"GO:BP","negative regulation of mitotic cell cycle","GO:0045930","9.508895777510658e-8","7.021869912671125","199","988","36","16307","BRCA1,CDK1,ZWINT,CDC20,PLK1,CCNB1,NDC80,MAD2L1,AURKB,CDT1,BLM,BUB1,TICRR,BIRC5,TPR,SPC24,NUF2,KNTC1,CHEK1,CENPF,PTEN,TTK,FANCD2,GTSE1,INCENP,ZW10,CLSPN,DTL,BUB1B,ORC1,FBXO5,CDCA8,JADE1,FZR1,NBN,ATM"
"GO:BP","RNA-templated DNA biosynthetic process","GO:0006278","1.0346404630827993e-7","6.985210541053601","70","988","20","16307","HNRNPA1,DKC1,HNRNPC,AURKB,HSP90AB1,MAP3K4,CCT7,HNRNPU,NEK2,NHP2,CCT3,CCT4,CCT2,PIF1,XRCC5,CCT8,HSP90AA1,PTGES3,ATM,RPA1"
"GO:BP","telomere maintenance via telomerase","GO:0007004","1.0346404630827993e-7","6.985210541053601","70","988","20","16307","HNRNPA1,DKC1,HNRNPC,AURKB,HSP90AB1,MAP3K4,CCT7,HNRNPU,NEK2,NHP2,CCT3,CCT4,CCT2,PIF1,XRCC5,CCT8,HSP90AA1,PTGES3,ATM,RPA1"
"GO:BP","negative regulation of mRNA splicing, via spliceosome","GO:0048025","1.1417025836105459e-7","6.942447016159679","16","988","10","16307","PTBP1,C1QBP,U2AF2,SRSF4,RNPS1,SRSF9,RBMX,ACIN1,SRSF6,SRSF7"
"GO:BP","regulation of DNA-templated DNA replication initiation","GO:0030174","1.8638858864748303e-7","6.729580680174818","13","988","9","16307","MCM5,CDT1,TICRR,MCM4,MCM3,MCM7,MCM2,MCM6,NBN"
"GO:BP","ribosome assembly","GO:0042255","2.1556904396223481e-7","6.666413604346285","53","988","17","16307","NPM1,BOP1,RPL5,C1QBP,NLE1,RPSA,RPS14,RPL6,RPL10,RPS5,XRCC5,DHX37,RPS15,RPS28,RPS27,EIF6,RPL11"
"GO:BP","negative regulation of mRNA metabolic process","GO:1903312","2.1738630800385862e-7","6.662767813265507","80","988","21","16307","PTBP1,HNRNPC,C1QBP,HNRNPU,U2AF2,RBM38,HNRNPD,SRSF4,DHX9,RNPS1,SYNCRIP,FUS,SRSF9,RBMX,ELAVL1,E2F1,ACIN1,SRSF6,SRSF7,YBX1,PKP3"
"GO:BP","regulation of cytokinesis","GO:0032465","2.552900091728935e-7","6.592966181067211","88","988","22","16307","KIF20A,PLK1,KIF14,AURKB,CIT,KIF20B,BIRC5,AURKA,CENPV,FSD1,ECT2,INCENP,KIF23,PKP4,CALM1,RACGAP1,NUP62,MYO19,CDCA8,AHCTF1,E2F8,GIT1"
"GO:BP","chromosome condensation","GO:0030261","2.661480802512208e-7","6.574876662083029","36","988","14","16307","TOP2A,NCAPD2,NCAPD3,H1-0,NCAPH,PLK1,NCAPG,NUSAP1,SMC2,CDCA5,H1-10,KMT5A,SMC4,ACIN1"
"GO:BP","regulation of ubiquitin-protein transferase activity","GO:0051438","4.324829882403114e-7","6.36403097087816","49","988","16","16307","UBE2C,CDC20,PLK1,RPL5,MAD2L1,UBE2S,PTEN,RPS7,RPS2,DCUN1D5,BUB1B,FBXO5,RPL23,FZR1,CDKN2A,RPL11"
"GO:BP","mitotic chromosome condensation","GO:0007076","5.083014639779391e-7","6.293878639467816","18","988","10","16307","NCAPD2,NCAPD3,NCAPH,PLK1,NCAPG,NUSAP1,SMC2,CDCA5,KMT5A,SMC4"
"GO:BP","protein localization to condensed chromosome","GO:1903083","5.083014639779391e-7","6.293878639467816","18","988","10","16307","CDK1,NDC80,AURKB,CDT1,RCC2,KNTC1,TTK,ZW10,KNL1,MTBP"
"GO:BP","negative regulation of mRNA processing","GO:0050686","5.083014639779391e-7","6.293878639467816","18","988","10","16307","PTBP1,C1QBP,U2AF2,SRSF4,RNPS1,SRSF9,RBMX,ACIN1,SRSF6,SRSF7"
"GO:BP","protein localization to kinetochore","GO:0034501","5.083014639779391e-7","6.293878639467816","18","988","10","16307","CDK1,NDC80,AURKB,CDT1,RCC2,KNTC1,TTK,ZW10,KNL1,MTBP"
"GO:BP","cytokinesis","GO:0000910","6.441898029304345e-7","6.190986154036809","177","988","32","16307","STMN1,KIF20A,PLK1,NUSAP1,KIF14,KIF4A,AURKB,CEP55,CIT,KIF20B,BIRC5,AURKA,CENPV,ESPL1,FSD1,CENPA,ECT2,INCENP,KIF23,PKP4,ANK3,CALM1,SEPTIN6,RACGAP1,CKAP2,NUP62,CNTROB,MYO19,CDCA8,AHCTF1,E2F8,GIT1"
"GO:BP","positive regulation of cell cycle phase transition","GO:1901989","7.061965345317525e-7","6.151074417950251","93","988","22","16307","NPM1,CDK1,FAM83D,UBE2C,ANAPC5,CCNB1,RRM2,CDT1,DLGAP5,RCC2,ESPL1,STIL,CDCA5,DTL,CDC25A,FBXO5,THOC1,TFDP1,CDK4,ATAD5,MTBP,ANAPC7"
"GO:BP","positive regulation of transcription by RNA polymerase I","GO:0045943","7.061965345317525e-7","6.151074417950251","33","988","13","16307","ATF4,DEK,NCL,UBTF,DDX21,DDX11,MYBBP1A,MARS1,WDR75,SMARCB1,HEATR1,NOL11,WDR43"
"GO:BP","nuclear DNA replication","GO:0033260","7.061965345317525e-7","6.151074417950251","33","988","13","16307","POLA1,CDC45,CDT1,BLM,FEN1,MCM4,MCM3,PCNA,MCM2,MCM6,DNA2,ATRX,LIG1"
"GO:BP","regulation of DNA repair","GO:0006282","7.738111298449067e-7","6.111365028045291","197","988","34","16307","RPS3,H2AX,DEK,BRCA1,HMGB1,FOXM1,RUVBL1,TRIM28,PARP1,KDM1A,CHEK1,MAGEF1,USP1,TAF9,PCNA,UBQLN4,DHX9,KAT2A,SMARCC1,MRGBP,SMARCC2,DDX11,RAD51AP1,SF3B5,PARPBP,RIF1,SMARCB1,TRRAP,FUS,CEBPG,TWIST1,RUVBL2,ACTL6A,MMS19"
"GO:BP","positive regulation of telomerase RNA localization to Cajal body","GO:1904874","0.0000010467947290035295","5.9801384728591005","15","988","9","16307","DKC1,RUVBL1,CCT7,NHP2,CCT3,CCT4,CCT2,CCT8,RUVBL2"
"GO:BP","positive regulation of mitotic cytokinesis","GO:1903490","0.000001326616498677829","5.877254605831413","6","988","6","16307","AURKB,KIF20B,BIRC5,INCENP,NUP62,CDCA8"
"GO:BP","regulation of telomere maintenance","GO:0032204","0.0000014794522913230038","5.829899035200363","89","988","21","16307","MYC,HNRNPA1,HNRNPC,AURKB,MAP3K4,CCT7,PARP1,HNRNPU,NEK2,HNRNPD,CCT3,CCT4,CCT2,SMC6,PIF1,HNRNPA2B1,XRCC5,CCT8,ATRX,NBN,ATM"
"GO:BP","positive regulation of cell division","GO:0051781","0.000002941354520628424","5.531452626947024","49","988","15","16307","KIF14,AURKB,CIT,KIF20B,BIRC5,CENPV,ECT2,INCENP,KIF23,PKP4,RACGAP1,NUP62,CDCA8,FGFR2,HDGF"
"GO:BP","positive regulation of DNA repair","GO:0045739","0.0000029699956126465175","5.527244192233231","117","988","24","16307","RPS3,H2AX,BRCA1,HMGB1,FOXM1,RUVBL1,TRIM28,PARP1,USP1,PCNA,DHX9,SMARCC1,MRGBP,SMARCC2,DDX11,RAD51AP1,RIF1,SMARCB1,TRRAP,FUS,CEBPG,RUVBL2,ACTL6A,MMS19"
"GO:BP","negative regulation of RNA splicing","GO:0033119","0.0000032099446797118477","5.4935024521754725","21","988","10","16307","PTBP1,C1QBP,U2AF2,SRSF4,RNPS1,SRSF9,RBMX,ACIN1,SRSF6,SRSF7"
"GO:BP","protein-DNA complex disassembly","GO:0032986","0.0000032099446797118477","5.4935024521754725","21","988","10","16307","MYC,HMGA1,SSRP1,SUPT16H,SET,SMARCC1,SMARCC2,SMARCB1,RPL23,GRWD1"
"GO:BP","meiotic cell cycle","GO:0051321","0.0000035101354479314804","5.454676124800766","200","988","33","16307","TOP2A,RAD21,NCAPD2,NCAPD3,CDC20,ANAPC5,PTTG1,BUB1,FBXO43,SMC1A,ESPL1,NUF2,CENPX,SMC3,TTK,FANCD2,INCENP,BRIP1,ZW10,RAD54L,CDC25A,BUB1B,RAD51AP1,ANAPC1,FBXO5,FZR1,ATM,SGO2,PKMYT1,TOP2B,ANAPC7,RPA1,XRCC2"
"GO:BP","kinetochore organization","GO:0051383","0.000004299578977031661","5.366574069281814","17","988","9","16307","NDC80,CDT1,CENPE,DLGAP5,NUF2,KNTC1,CENPA,CENPF,CENPW"
"GO:BP","spindle elongation","GO:0051231","0.000004428560461589446","5.3537374216748095","13","988","8","16307","KIF11,KIF4A,AURKB,BIRC5,INCENP,KIF23,RACGAP1,CDCA8"
"GO:BP","regulation of DNA-directed DNA polymerase activity","GO:1900262","0.000004428560461589446","5.3537374216748095","13","988","8","16307","GINS2,RFC5,DSCC1,PCNA,RFC3,CHTF18,RFC4,GINS4"
"GO:BP","positive regulation of DNA-directed DNA polymerase activity","GO:1900264","0.000004428560461589446","5.3537374216748095","13","988","8","16307","GINS2,RFC5,DSCC1,PCNA,RFC3,CHTF18,RFC4,GINS4"
"GO:BP","positive regulation of mitotic cell cycle phase transition","GO:1901992","0.000004852921733097338","5.313996712838442","72","988","18","16307","CDK1,UBE2C,ANAPC5,CCNB1,RRM2,CDT1,DLGAP5,RCC2,ESPL1,STIL,CDCA5,DTL,CDC25A,FBXO5,TFDP1,CDK4,MTBP,ANAPC7"
"GO:BP","negative regulation of DNA metabolic process","GO:0051053","0.000004948568898346246","5.305520378725582","129","988","25","16307","RPS3,HNRNPA1,H1-0,HNRNPC,CDT1,BLM,PARP1,HNRNPU,MSH2,H1-10,MAGEF1,DACH1,UBQLN4,PIF1,XRCC5,KMT2A,PARPBP,RIF1,FBXO5,TSPYL2,TWIST1,THOC1,PDS5A,NBN,ATM"
"GO:BP","protein-DNA complex assembly","GO:0065004","0.000005279377299931174","5.277417299275278","194","988","32","16307","H2AX,ANP32B,NPM1,HMGB1,ASF1B,HMGB2,SSRP1,CDC45,CDT1,CENPE,DLGAP5,CENPV,NASP,SUPT16H,KNTC1,CENPA,CENPF,SET,TAF9,H3-3B,RSF1,RBBP4,NAP1L1,POLR1E,ATRX,CHAF1B,CHAF1A,POLE3,DNAJC9,GRWD1,HJURP,CENPW"
"GO:BP","establishment of RNA localization","GO:0051236","0.000006969861842100664","5.156775830482763","114","988","23","16307","HNRNPA1,NPM1,XPOT,PEG10,TPR,NUP107,RAN,DHX9,SRSF3,HNRNPA2B1,NUP188,NUP85,RBM15B,NUP62,KPNB1,NUP93,THOC1,ATM,XPO5,THOC3,THOC6,YBX1,CASC3"
"GO:BP","nucleosome organization","GO:0034728","0.000006969861842100664","5.156775830482763","114","988","23","16307","H2AX,ANP32B,HMGA1,NPM1,ASF1B,HMGB2,SSRP1,NASP,SUPT16H,SET,H3-3B,RSF1,SMARCC1,SMARCC2,RBBP4,NAP1L1,SMARCB1,ATRX,CHAF1B,CHAF1A,POLE3,DNAJC9,GRWD1"
"GO:BP","negative regulation of ubiquitin protein ligase activity","GO:1904667","0.000007425285794398984","5.129286825978188","10","988","7","16307","RPL5,MAD2L1,RPS7,FBXO5,RPL23,CDKN2A,RPL11"
"GO:BP","regulation of telomerase RNA localization to Cajal body","GO:1904872","0.000007740994355925538","5.111203249193789","18","988","9","16307","DKC1,RUVBL1,CCT7,NHP2,CCT3,CCT4,CCT2,CCT8,RUVBL2"
"GO:BP","maturation of LSU-rRNA","GO:0000470","0.00000775739524076353","5.110284080605611","28","988","11","16307","BOP1,RPL7,RPL7L1,RPL10A,NHP2,LAS1L,RSL1D1,PES1,DDX18,EIF6,WDR12"
"GO:BP","transcription by RNA polymerase I","GO:0006360","0.000008465571113080477","5.072343737744918","53","988","15","16307","ATF4,DEK,NCL,TCOF1,UBTF,DDX21,DDX11,MYBBP1A,POLR1E,MARS1,WDR75,SMARCB1,HEATR1,NOL11,WDR43"
"GO:BP","protein localization to chromosome, centromeric region","GO:0071459","0.000008634884715594466","5.0637434563264465","40","988","13","16307","CDK1,NDC80,AURKB,CDT1,RCC2,KNTC1,CENPA,TTK,ZW10,KNL1,BOD1,MTBP,CTCF"
"GO:BP","cytoskeleton-dependent cytokinesis","GO:0061640","0.000008677557514743381","5.061602499148582","107","988","22","16307","STMN1,KIF20A,PLK1,NUSAP1,KIF4A,AURKB,CEP55,CIT,KIF20B,BIRC5,ESPL1,CENPA,ECT2,INCENP,KIF23,ANK3,SEPTIN6,RACGAP1,CKAP2,NUP62,CNTROB,CDCA8"
"GO:BP","alternative mRNA splicing, via spliceosome","GO:0000380","0.000008900222213672437","5.0505991501003695","75","988","18","16307","HNRNPA1,PTBP1,CELF2,HNRNPU,RBM38,HNRNPL,HNRNPM,DHX9,RBM15B,RNPS1,TRA2B,KHDRBS3,SFPQ,SRSF1,SRSF9,RBMX,MBNL1,SRSF6"
"GO:BP","maturation of SSU-rRNA","GO:0030490","0.000010221028969400129","4.990505380792512","47","988","14","16307","RPS21,RPS14,DHX37,RPS8,TSR1,RPS28,HEATR1,NOL11,KRI1,UTP20,RPP40,WDR43,WDR3,UTP4"
"GO:BP","positive regulation of telomere maintenance","GO:0032206","0.000010853333833006778","4.964436838508142","54","988","15","16307","HNRNPA1,AURKB,MAP3K4,CCT7,NEK2,HNRNPD,CCT3,CCT4,CCT2,HNRNPA2B1,XRCC5,CCT8,ATRX,NBN,ATM"
"GO:BP","positive regulation of cytokinesis","GO:0032467","0.000011667691324768265","4.933015068899215","41","988","13","16307","KIF14,AURKB,CIT,KIF20B,BIRC5,CENPV,ECT2,INCENP,KIF23,PKP4,RACGAP1,NUP62,CDCA8"
"GO:BP","regulation of transcription by RNA polymerase I","GO:0006356","0.000011667691324768265","4.933015068899215","41","988","13","16307","ATF4,DEK,NCL,UBTF,DDX21,DDX11,MYBBP1A,MARS1,WDR75,SMARCB1,HEATR1,NOL11,WDR43"
"GO:BP","RNA localization to nucleus","GO:0090685","0.000013069995997198356","4.883724545425954","19","988","9","16307","DKC1,RUVBL1,CCT7,NHP2,CCT3,CCT4,CCT2,CCT8,RUVBL2"
"GO:BP","RNA localization to Cajal body","GO:0090670","0.000013069995997198356","4.883724545425954","19","988","9","16307","DKC1,RUVBL1,CCT7,NHP2,CCT3,CCT4,CCT2,CCT8,RUVBL2"
"GO:BP","telomerase RNA localization to Cajal body","GO:0090671","0.000013069995997198356","4.883724545425954","19","988","9","16307","DKC1,RUVBL1,CCT7,NHP2,CCT3,CCT4,CCT2,CCT8,RUVBL2"
"GO:BP","telomerase RNA localization","GO:0090672","0.000013069995997198356","4.883724545425954","19","988","9","16307","DKC1,RUVBL1,CCT7,NHP2,CCT3,CCT4,CCT2,CCT8,RUVBL2"
"GO:BP","positive regulation of mitotic sister chromatid separation","GO:1901970","0.000013069995997198356","4.883724545425954","19","988","9","16307","ANAPC5,AURKB,CDT1,DLGAP5,BIRC5,ESPL1,INCENP,CDCA8,ANAPC7"
"GO:BP","negative regulation of ubiquitin-protein transferase activity","GO:0051444","0.000013069995997198356","4.883724545425954","19","988","9","16307","CDC20,RPL5,MAD2L1,RPS7,BUB1B,FBXO5,RPL23,CDKN2A,RPL11"
"GO:BP","regulation of telomerase activity","GO:0051972","0.000013080134748538343","4.8833877819868885","48","988","14","16307","MYC,DKC1,AURKB,HSP90AB1,MAP3K4,NEK2,HNRNPD,CCT4,CCT2,PIF1,HNRNPA2B1,XRCC5,HSP90AA1,PTGES3"
"GO:BP","regulation of telomere maintenance via telomere lengthening","GO:1904356","0.000013080134748538343","4.8833877819868885","62","988","16","16307","HNRNPA1,HNRNPC,AURKB,MAP3K4,CCT7,PARP1,HNRNPU,NEK2,CCT3,CCT4,CCT2,PIF1,HNRNPA2B1,XRCC5,CCT8,ATM"
"GO:BP","DNA integrity checkpoint signaling","GO:0031570","0.000014349002488891779","4.843178289078255","119","988","23","16307","H2AX,BRCA1,CDK1,PLK1,CDC45,CDT1,BLM,TICRR,CHEK1,FANCD2,GTSE1,BRIP1,CLSPN,DTL,PRPF19,DNA2,ORC1,RHNO1,FZR1,THOC1,NBN,E2F1,ATM"
"GO:BP","signal transduction by p53 class mediator","GO:0072331","0.000014404333585024339","4.84150682950724","146","988","26","16307","MYC,BOP1,DDIT4,FOXM1,RPL5,AURKB,KDM1A,AURKA,CHEK1,GTSE1,RPS7,TAF9,KMT5A,EIF5A,RPS15,TAF9B,MYBBP1A,ATRX,TMEM109,RPL23,SMYD2,TWIST1,NBN,ATM,RPL11,PRMT5"
"GO:BP","base-excision repair","GO:0006284","0.00001531103034530487","4.814995582768504","42","988","13","16307","RPS3,HMGA1,UNG,FEN1,PRMT6,POLD1,APEX1,DNA2,APEX2,LIG1,NEIL3,RPA1,POLE"
"GO:BP","RNA transport","GO:0050658","0.000015754225875582986","4.802602932142311","111","988","22","16307","HNRNPA1,NPM1,XPOT,PEG10,TPR,NUP107,RAN,DHX9,SRSF3,HNRNPA2B1,NUP188,NUP85,RBM15B,NUP62,KPNB1,NUP93,THOC1,XPO5,THOC3,THOC6,YBX1,CASC3"
"GO:BP","nucleic acid transport","GO:0050657","0.000015754225875582986","4.802602932142311","111","988","22","16307","HNRNPA1,NPM1,XPOT,PEG10,TPR,NUP107,RAN,DHX9,SRSF3,HNRNPA2B1,NUP188,NUP85,RBM15B,NUP62,KPNB1,NUP93,THOC1,XPO5,THOC3,THOC6,YBX1,CASC3"
"GO:BP","positive regulation of telomere maintenance via telomere lengthening","GO:1904358","0.00001659669594597148","4.779978362276541","36","988","12","16307","HNRNPA1,AURKB,MAP3K4,CCT7,NEK2,CCT3,CCT4,CCT2,HNRNPA2B1,XRCC5,CCT8,ATM"
"GO:BP","DNA-templated DNA replication maintenance of fidelity","GO:0045005","0.000017045739681866295","4.768384148275931","56","988","15","16307","BRCA1,BLM,PARP1,NUCKS1,POLD1,CENPX,PCNA,DDX11,DNA2,CARM1,ATRX,THOC1,NBN,TONSL,POLE"
"GO:BP","mitotic spindle midzone assembly","GO:0051256","0.00001730670073484442","4.761785716019393","11","988","7","16307","KIF4A,AURKB,BIRC5,INCENP,KIF23,RACGAP1,CDCA8"
"GO:BP","positive regulation of attachment of spindle microtubules to kinetochore","GO:0051987","0.00001730670073484442","4.761785716019393","11","988","7","16307","CCNB1,AURKB,RCC2,BIRC5,HNRNPU,INCENP,CDCA8"
"GO:BP","mitotic DNA replication","GO:1902969","0.00001730670073484442","4.761785716019393","11","988","7","16307","POLA1,CDC45,MCM4,MCM3,MCM2,MCM6,LIG1"
"GO:BP","spliceosomal complex assembly","GO:0000245","0.00001777870689942952","4.750099829803644","71","988","17","16307","CELF2,SCAF11,SNRPD2,SNRNP200,PRPF19,SF3B5,PHF5A,SNRPF,SF3A3,PSIP1,SRSF1,SRSF9,USP39,SRPK1,SNRPB,SRSF6,SNRPE"
"GO:BP","positive regulation of chromosome condensation","GO:1905821","0.000017791026821172575","4.7497989855922995","5","988","5","16307","NCAPD2,NCAPH,NCAPG,SMC2,SMC4"
"GO:BP","RNA export from nucleus","GO:0006405","0.000018530074450773312","4.7321228357542235","87","988","19","16307","HNRNPA1,NPM1,XPOT,TPR,NUP107,RAN,DHX9,SRSF3,HNRNPA2B1,NUP188,NUP85,RBM15B,NUP62,NUP93,THOC1,XPO5,THOC3,THOC6,CASC3"
"GO:BP","positive regulation of mitotic cell cycle","GO:0045931","0.00002099707331427318","4.677841235363212","96","988","20","16307","CDK1,UBE2C,ANAPC5,CCNB1,EIF4EBP1,RRM2,CDT1,DLGAP5,RCC2,AURKA,ESPL1,STIL,CDCA5,DTL,CDC25A,FBXO5,TFDP1,CDK4,MTBP,ANAPC7"
"GO:BP","positive regulation of chromosome segregation","GO:0051984","0.00002099707331427318","4.677841235363212","20","988","9","16307","CCNB1,AURKB,CDT1,RCC2,BIRC5,HNRNPU,INCENP,SMC6,CDCA8"
